asin,sku,quantity,item_price_per_unit,shipping_price,gift_wrap_price,shipment_date,fulfillment_center,amazon_order_id,currency,seller_account,gross_sales
B0DCGHVN81,FBA79452,1,0.0,0.0,0.0,2026-08-30T08:38:43+00:00,BOM5,404-2131010-0331555,INR,VIOMI,0.0
B00FFIGZF6,FBA80172,1,6439.83,0.0,0.0,2026-08-30T08:22:48+00:00,HYD3,407-7261494-4886754,INR,VIOMI,6439.83
B0CQX4K9P5,FBA79697,2,1694.07,67.8,0.0,2026-08-30T08:20:48+00:00,DED4,404-1850447-2713965,INR,VIOMI,3388.14
B0D9KFZYG8,FBA79404,1,1397.46,33.9,0.0,2026-08-30T08:15:52+00:00,DEL4,405-7358195-6020366,INR,VIOMI,1397.46
B0DQCWRG3H,FBA79493,1,0.0,0.0,0.0,2026-08-30T07:37:47+00:00,CJB1,404-9010844-1854766,INR,VIOMI,0.0
B0DP2Z5DQ9,FBA79615,1,2541.52,0.0,0.0,2026-08-30T05:36:47+00:00,BOM5,407-6431465-8285165,INR,VIOMI,2541.52
B0DFMLS8JG,FBA79445,1,3388.98,33.9,0.0,2026-08-30T05:35:47+00:00,MAA4,408-9338963-7724344,INR,VIOMI,3388.98
B0DP2Z5DQ9,FBA79615,1,2541.52,33.9,0.0,2026-08-30T05:06:46+00:00,DEL5,402-0278818-8676347,INR,VIOMI,2541.52
B0DNJS23HS,FBA79567,1,5083.9,0.0,0.0,2026-08-30T05:01:54+00:00,LKO1,402-5352367-7797163,INR,VIOMI,5083.9
B0FN4GQ9HT,FBK79787,1,533.06,33.9,0.0,2026-08-30T04:41:48+00:00,PNQ3,407-3390889-5249145,INR,VIOMI,533.06
B0BYHHSLPC,FBA79116,1,1778.82,0.0,0.0,2026-08-30T04:20:46+00:00,HYD3,407-7950884-2010714,INR,VIOMI,1778.82
B0GN86G345,FBA79989,1,2117.8,33.9,0.0,2026-08-30T03:50:50+00:00,BOM7,403-6550729-7928353,INR,VIOMI,2117.8
B0GN86G345,FBA79989,1,2117.8,0.0,0.0,2026-08-30T03:32:46+00:00,BOM7,171-3793242-8950759,INR,VIOMI,2117.8
B0DB5VG39T,FBA79476,1,2414.41,0.0,0.0,2026-08-30T03:27:53+00:00,DED4,171-0578287-2181129,INR,VIOMI,2414.41
