kind,entity_id,campaign_id,ad_group_id,field,from_value,to_value,snapshot_prev
removed,133961546831306,554155164581178,446383117641672,*,row_existed,,"{'adGroupId': '446383117641672', 'campaignId': '554155164581178', 'keywordId': '133961546831306', 'keywordText': 'dji bluetooth wireless collar mic', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,117731557673683,287254551891394,496225781105370,*,row_existed,,"{'adGroupId': '496225781105370', 'bid': 9.95, 'campaignId': '287254551891394', 'keywordId': '117731557673683', 'keywordText': 'maono au-a04 condenser microphone kit black', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,176932667788917,518600882609476,353116409856154,*,row_existed,,"{'adGroupId': '353116409856154', 'bid': 2.52, 'campaignId': '518600882609476', 'keywordId': '176932667788917', 'keywordText': 'rode pop filter', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,159657047515150,283664746620936,320369080484539,*,row_existed,,"{'adGroupId': '320369080484539', 'bid': 5.48, 'campaignId': '283664746620936', 'keywordId': '159657047515150', 'keywordText': 'samson microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,11972434336577,448347654778651,362633137592567,*,row_existed,,"{'adGroupId': '362633137592567', 'bid': 8.52, 'campaignId': '448347654778651', 'keywordId': '11972434336577', 'keywordText': 'beringer audio interface', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,167289556803907,530540877862199,348767775284006,*,row_existed,,"{'adGroupId': '348767775284006', 'bid': 1.12, 'campaignId': '530540877862199', 'keywordId': '167289556803907', 'keywordText': 'amplifier with mic', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,199845727118252,439692108042977,337763106435316,*,row_existed,,"{'adGroupId': '337763106435316', 'campaignId': '439692108042977', 'keywordId': '199845727118252', 'keywordText': 'monoprice pop filter', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,246543271503240,290435539328960,315071240785134,*,row_existed,,"{'adGroupId': '315071240785134', 'bid': 4.85, 'campaignId': '290435539328960', 'keywordId': '246543271503240', 'keywordText': 'extendable microphone stand', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,191672326071255,539545201504149,379304718616296,*,row_existed,,"{'adGroupId': '379304718616296', 'bid': 21.68, 'campaignId': '539545201504149', 'keywordId': '191672326071255', 'keywordText': 'xlr and usb condenser microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,123776579354147,376014819535410,534124522893114,*,row_existed,,"{'adGroupId': '534124522893114', 'bid': 8.24, 'campaignId': '376014819535410', 'keywordId': '123776579354147', 'keywordText': 'foot massage machine', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,123996802222972,398494794413187,339674365489571,*,row_existed,,"{'adGroupId': '339674365489571', 'bid': 5.54, 'campaignId': '398494794413187', 'keywordId': '123996802222972', 'keywordText': 'kodak xlr condenser microphone', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,272026402298468,419303584011497,562738914676728,*,row_existed,,"{'adGroupId': '562738914676728', 'bid': 2.06, 'campaignId': '419303584011497', 'keywordId': '272026402298468', 'keywordText': 'teaching mic with speaker wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,99895191193268,525530589783065,311103582857748,*,row_existed,,"{'adGroupId': '311103582857748', 'bid': 8.38, 'campaignId': '525530589783065', 'keywordId': '99895191193268', 'keywordText': 'oil applicator for scalp and massager', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,184075466208667,163941082534793,176040475852165,*,row_existed,,"{'adGroupId': '176040475852165', 'bid': 4.49, 'campaignId': '163941082534793', 'keywordId': '184075466208667', 'keywordText': 'podcast mic', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,223767898070394,509285298735316,503299145769835,*,row_existed,,"{'adGroupId': '503299145769835', 'campaignId': '509285298735316', 'keywordId': '223767898070394', 'keywordText': 'rgb mic light', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,62231672889039,333349692649085,495126019141002,*,row_existed,,"{'adGroupId': '495126019141002', 'bid': 9.23, 'campaignId': '333349692649085', 'keywordId': '62231672889039', 'keywordText': 'stage right microphone kit set', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,153147487990396,218772468338302,458846853946271,*,row_existed,,"{'adGroupId': '458846853946271', 'bid': 5.75, 'campaignId': '218772468338302', 'keywordId': '153147487990396', 'keywordText': 'monitoring headphones for mixing', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,272897109208926,531755755305397,300839968230070,*,row_existed,,"{'adGroupId': '300839968230070', 'campaignId': '531755755305397', 'keywordId': '272897109208926', 'keywordText': 'microphone for pc', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,27944879640663,404071248315688,286117739019814,*,row_existed,,"{'adGroupId': '286117739019814', 'bid': 5.54, 'campaignId': '404071248315688', 'keywordId': '27944879640663', 'keywordText': 'philips trimmer men', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,227753949693226,373844855593420,459266979166683,*,row_existed,,"{'adGroupId': '459266979166683', 'bid': 6.12, 'campaignId': '373844855593420', 'keywordId': '227753949693226', 'keywordText': 'hollyview wireless lapel microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,119872454479402,462782871537812,556028249797120,*,row_existed,,"{'adGroupId': '556028249797120', 'bid': 15.99, 'campaignId': '462782871537812', 'keywordId': '119872454479402', 'keywordText': 'audio array wireless collar microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,212058154886619,380540206888010,520121215353160,*,row_existed,,"{'adGroupId': '520121215353160', 'bid': 4.21, 'campaignId': '380540206888010', 'keywordId': '212058154886619', 'keywordText': 'pc mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,106863158460262,338779249991076,376309993777357,*,row_existed,,"{'adGroupId': '376309993777357', 'bid': 3.09, 'campaignId': '338779249991076', 'keywordId': '106863158460262', 'keywordText': 'wireless microphone with receiver', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,273247206730960,419303584011497,434593961717471,*,row_existed,,"{'adGroupId': '434593961717471', 'bid': 7.33, 'campaignId': '419303584011497', 'keywordId': '273247206730960', 'keywordText': 'web conference microphone with speaker from jbl', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,142012993826399,380636109583193,492474220201178,*,row_existed,,"{'adGroupId': '492474220201178', 'campaignId': '380636109583193', 'keywordId': '142012993826399', 'keywordText': 'sennheiser professional audio conference mic and speaker', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,111333164148300,216604967868049,49476890049384,*,row_existed,,"{'adGroupId': '49476890049384', 'bid': 6.18, 'campaignId': '216604967868049', 'keywordId': '111333164148300', 'keywordText': '49 key midi keyboard', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,241682852990156,439642129518967,517387027639489,*,row_existed,,"{'adGroupId': '517387027639489', 'bid': 15.35, 'campaignId': '439642129518967', 'keywordId': '241682852990156', 'keywordText': 'body hair removal', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,255891579241885,385507774093116,336346844507463,*,row_existed,,"{'adGroupId': '336346844507463', 'campaignId': '385507774093116', 'keywordId': '255891579241885', 'keywordText': 'kh shotgun mic for vlogging', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,25721220655354,202999678611854,179034519122448,*,row_existed,,"{'adGroupId': '179034519122448', 'bid': 4.49, 'campaignId': '202999678611854', 'keywordId': '25721220655354', 'keywordText': 'microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,272009715643352,535670017416971,479652625237135,*,row_existed,,"{'adGroupId': '479652625237135', 'bid': 1.17, 'campaignId': '535670017416971', 'keywordId': '272009715643352', 'keywordText': 'micro current facial device', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,233025826080444,163941082534793,300485395906669,*,row_existed,,"{'adGroupId': '300485395906669', 'bid': 5.0, 'campaignId': '163941082534793', 'keywordId': '233025826080444', 'keywordText': 'collar mic', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,130482742938570,470501853845915,328819528531123,*,row_existed,,"{'adGroupId': '328819528531123', 'bid': 15.99, 'campaignId': '470501853845915', 'keywordId': '130482742938570', 'keywordText': 'usb condenser mic with stand', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,89674649932345,425134253588313,288665277828672,*,row_existed,,"{'adGroupId': '288665277828672', 'bid': 4.5, 'campaignId': '425134253588313', 'keywordId': '89674649932345', 'keywordText': 'condenser microphone professional', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,70034726459405,520600135633464,319904109530118,*,row_existed,,"{'adGroupId': '319904109530118', 'bid': 1.0, 'campaignId': '520600135633464', 'keywordId': '70034726459405', 'keywordText': 'speaker mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,189240731180454,248971787908129,184580105049185,*,row_existed,,"{'adGroupId': '184580105049185', 'bid': 5.5, 'campaignId': '248971787908129', 'keywordId': '189240731180454', 'keywordText': 'bluetooth mic wireless', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,195102589465896,546506094300570,384176936479605,*,row_existed,,"{'adGroupId': '384176936479605', 'campaignId': '546506094300570', 'keywordId': '195102589465896', 'keywordText': 'cosmic byte rgb mick', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,39735817456778,471765281717703,327075411596770,*,row_existed,,"{'adGroupId': '327075411596770', 'campaignId': '471765281717703', 'keywordId': '39735817456778', 'keywordText': 'moukey basic lapel mic', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,36953772633471,367782160120575,465671277226663,*,row_existed,,"{'adGroupId': '465671277226663', 'bid': 6.04, 'campaignId': '367782160120575', 'keywordId': '36953772633471', 'keywordText': 'audio array am-c1 usb condenser mic', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,51366568467793,380927613147576,507657955447790,*,row_existed,,"{'adGroupId': '507657955447790', 'bid': 4.75, 'campaignId': '380927613147576', 'keywordId': '51366568467793', 'keywordText': 'premium usb condenser mic with tripod', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,171262432609045,478571067149312,442999375667682,*,row_existed,,"{'adGroupId': '442999375667682', 'bid': 3.13, 'campaignId': '478571067149312', 'keywordId': '171262432609045', 'keywordText': 'nexlev electric toothbrush for woman', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,121068432226131,349246240184112,505593676060545,*,row_existed,,"{'adGroupId': '505593676060545', 'bid': 6.3, 'campaignId': '349246240184112', 'keywordId': '121068432226131', 'keywordText': 'wireless handheld mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,185970685160686,350478949898168,479273031122694,*,row_existed,,"{'adGroupId': '479273031122694', 'bid': 2.18, 'campaignId': '350478949898168', 'keywordId': '185970685160686', 'keywordText': 'singing mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,70915767258966,454631753402313,311518586892873,*,row_existed,,"{'adGroupId': '311518586892873', 'campaignId': '454631753402313', 'keywordId': '70915767258966', 'keywordText': 'tripod with premium condenser mic', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,215995561616129,518600882609476,353116409856154,*,row_existed,,"{'adGroupId': '353116409856154', 'bid': 15.99, 'campaignId': '518600882609476', 'keywordId': '215995561616129', 'keywordText': 'pop filter for rode nt mini usb', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,107495921039950,487498759721282,313395262288311,*,row_existed,,"{'adGroupId': '313395262288311', 'bid': 3.6, 'campaignId': '487498759721282', 'keywordId': '107495921039950', 'keywordText': 'conference call speaker', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,84668214417491,393767368123322,478483165658526,*,row_existed,,"{'adGroupId': '478483165658526', 'bid': 7.61, 'campaignId': '393767368123322', 'keywordId': '84668214417491', 'keywordText': 'mic for teaching in classroom wireless', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,136720442142181,236313977941324,285594152796664,*,row_existed,,"{'adGroupId': '285594152796664', 'bid': 5.0, 'campaignId': '236313977941324', 'keywordId': '136720442142181', 'keywordText': 'rode nt1a', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,227733136656984,415710355546754,448557035217584,*,row_existed,,"{'adGroupId': '448557035217584', 'bid': 8.12, 'campaignId': '415710355546754', 'keywordId': '227733136656984', 'keywordText': 'cezo premium boom arm for mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,28520087423987,529303857554828,460594998018453,*,row_existed,,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '28520087423987', 'keywordText': 'bt mic wireless', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,105457919661167,328378831931334,308663951540187,*,row_existed,,"{'adGroupId': '308663951540187', 'bid': 5.0, 'campaignId': '328378831931334', 'keywordId': '105457919661167', 'keywordText': 'fifine mic', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,205874296436358,180519653562474,369253451049592,*,row_existed,,"{'adGroupId': '369253451049592', 'bid': 2.23, 'campaignId': '180519653562474', 'keywordId': '205874296436358', 'keywordText': 'mike for singing', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,46218248334149,433704194326278,475223755233924,*,row_existed,,"{'adGroupId': '475223755233924', 'bid': 7.26, 'campaignId': '433704194326278', 'keywordId': '46218248334149', 'keywordText': 'handheld dynamic microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,47853154144493,333349692649085,495126019141002,*,row_existed,,"{'adGroupId': '495126019141002', 'bid': 9.23, 'campaignId': '333349692649085', 'keywordId': '47853154144493', 'keywordText': 'samson microphone kit set', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,81722984924986,365616655569604,504689930167379,*,row_existed,,"{'adGroupId': '504689930167379', 'bid': 15.99, 'campaignId': '365616655569604', 'keywordId': '81722984924986', 'keywordText': 'usb condenser mic with stand', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,103630459946161,180519653562474,369253451049592,*,row_existed,,"{'adGroupId': '369253451049592', 'bid': 5.0, 'campaignId': '180519653562474', 'keywordId': '103630459946161', 'keywordText': 'maono au 400', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,186232932181966,307530990432744,541180227495459,*,row_existed,,"{'adGroupId': '541180227495459', 'bid': 13.41, 'campaignId': '307530990432744', 'keywordId': '186232932181966', 'keywordText': 'head massager for hair growth with oil', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,123265597345259,369689037295654,300360901316267,*,row_existed,,"{'adGroupId': '300360901316267', 'bid': 2.15, 'campaignId': '369689037295654', 'keywordId': '123265597345259', 'keywordText': 'podcast mic', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,112302318793057,400884454145250,390746657385928,*,row_existed,,"{'adGroupId': '390746657385928', 'bid': 4.12, 'campaignId': '400884454145250', 'keywordId': '112302318793057', 'keywordText': 'maono rgb mics', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,30763518052455,333349692649085,495126019141002,*,row_existed,,"{'adGroupId': '495126019141002', 'bid': 9.23, 'campaignId': '333349692649085', 'keywordId': '30763518052455', 'keywordText': 'supersonic instrument microphone kit', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,212167807244832,42772852143245,123123986916750,*,row_existed,,"{'adGroupId': '123123986916750', 'bid': 5.16, 'campaignId': '42772852143245', 'keywordId': '212167807244832', 'keywordText': 'microphone for vlogging', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,164267351706093,338217609369694,289703798984253,*,row_existed,,"{'adGroupId': '289703798984253', 'bid': 3.12, 'campaignId': '338217609369694', 'keywordId': '164267351706093', 'keywordText': 'condenser microphone for studio', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,123437232310577,369689037295654,300360901316267,*,row_existed,,"{'adGroupId': '300360901316267', 'bid': 2.15, 'campaignId': '369689037295654', 'keywordId': '123437232310577', 'keywordText': 'microphone for recording', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,262524580855674,306418882495103,346610428789988,*,row_existed,,"{'adGroupId': '346610428789988', 'bid': 15.99, 'campaignId': '306418882495103', 'keywordId': '262524580855674', 'keywordText': 'collar mic', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,229297106411773,333349692649085,495126019141002,*,row_existed,,"{'adGroupId': '495126019141002', 'bid': 9.23, 'campaignId': '333349692649085', 'keywordId': '229297106411773', 'keywordText': 'alpowl drum set', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,205890748163941,423969438527542,465462325345343,*,row_existed,,"{'adGroupId': '465462325345343', 'bid': 32.74, 'campaignId': '423969438527542', 'keywordId': '205890748163941', 'keywordText': 'behringer audio interface for recording studio', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,236270256941584,529303857554828,460594998018453,*,row_existed,,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '236270256941584', 'keywordText': 'bqya 2.4 ghz wireless microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,135702120263440,328378831931334,308663951540187,*,row_existed,,"{'adGroupId': '308663951540187', 'bid': 5.0, 'campaignId': '328378831931334', 'keywordId': '135702120263440', 'keywordText': 'mic for youtube', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,154642784566293,338779249991076,376309993777357,*,row_existed,,"{'adGroupId': '376309993777357', 'bid': 3.45, 'campaignId': '338779249991076', 'keywordId': '154642784566293', 'keywordText': 'boya wireless lavalier lapel microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,266222940969790,418927304294843,339538309224562,*,row_existed,,"{'adGroupId': '339538309224562', 'bid': 5.54, 'campaignId': '418927304294843', 'keywordId': '266222940969790', 'keywordText': 'youshares shock mount', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,37332275150519,450188245019277,306031480025246,*,row_existed,,"{'adGroupId': '306031480025246', 'bid': 4.12, 'campaignId': '450188245019277', 'keywordId': '37332275150519', 'keywordText': 'clapone boom arm', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,189496462463904,225668819222991,144187634184474,*,row_existed,,"{'adGroupId': '144187634184474', 'bid': 17.43, 'campaignId': '225668819222991', 'keywordId': '189496462463904', 'keywordText': 'vlogging mic', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,169089700069629,135809055333937,230988006473434,*,row_existed,,"{'adGroupId': '230988006473434', 'bid': 5.49, 'campaignId': '135809055333937', 'keywordId': '169089700069629', 'keywordText': 'singing mic', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,236267948778884,30647329184941,218570512866873,*,row_existed,,"{'adGroupId': '218570512866873', 'campaignId': '30647329184941', 'keywordId': '236267948778884', 'keywordText': 'microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,111481588108098,432758866803438,348756075470567,*,row_existed,,"{'adGroupId': '348756075470567', 'bid': 5.54, 'campaignId': '432758866803438', 'keywordId': '111481588108098', 'keywordText': 'youtube vlogging kit with tripod & mic for mobile phone', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,256542914829567,455397372468761,337182927668177,*,row_existed,,"{'adGroupId': '337182927668177', 'bid': 3.0, 'campaignId': '455397372468761', 'keywordId': '256542914829567', 'keywordText': 'dj mic wireless', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,256534977617005,514311124522520,367736516053377,*,row_existed,,"{'adGroupId': '367736516053377', 'bid': 3.45, 'campaignId': '514311124522520', 'keywordId': '256534977617005', 'keywordText': 'conference mic for meeting', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,75974783899418,470501853845915,328819528531123,*,row_existed,,"{'adGroupId': '328819528531123', 'bid': 15.99, 'campaignId': '470501853845915', 'keywordId': '75974783899418', 'keywordText': 'tripod with condenser mic', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,105524283064534,53012709699794,165956422691221,*,row_existed,,"{'adGroupId': '165956422691221', 'bid': 4.99, 'campaignId': '53012709699794', 'keywordId': '105524283064534', 'keywordText': 'microphone for singing', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,45053719328558,380540206888010,520121215353160,*,row_existed,,"{'adGroupId': '520121215353160', 'bid': 2.47, 'campaignId': '380540206888010', 'keywordId': '45053719328558', 'keywordText': 'condenser microphone professional', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,51239547119106,452595250153580,439560736005043,*,row_existed,,"{'adGroupId': '439560736005043', 'bid': 3.21, 'campaignId': '452595250153580', 'keywordId': '51239547119106', 'keywordText': 'splitends remover machine', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,182396684709298,73809434919832,393724947092437,*,row_existed,,"{'adGroupId': '393724947092437', 'bid': 5.0, 'campaignId': '73809434919832', 'keywordId': '182396684709298', 'keywordText': 'mic for iphone', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,62813141271334,527126202501596,510294697502082,*,row_existed,,"{'adGroupId': '510294697502082', 'campaignId': '527126202501596', 'keywordId': '62813141271334', 'keywordText': 'audio-technica dynamic mic for podcast', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,114309972744399,471765281717703,327075411596770,*,row_existed,,"{'adGroupId': '327075411596770', 'campaignId': '471765281717703', 'keywordId': '114309972744399', 'keywordText': 'ttstar basic wired mic', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,128054917226485,487498759721282,313395262288311,*,row_existed,,"{'adGroupId': '313395262288311', 'bid': 8.45, 'campaignId': '487498759721282', 'keywordId': '128054917226485', 'keywordText': 'conference mic speaker usb', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,111261992161526,529303857554828,460594998018453,*,row_existed,,"{'adGroupId': '460594998018453', 'bid': 15.99, 'campaignId': '529303857554828', 'keywordId': '111261992161526', 'keywordText': 'dual wireless microphone', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,30850750730163,482700900353722,489897936409597,*,row_existed,,"{'adGroupId': '489897936409597', 'campaignId': '482700900353722', 'keywordId': '30850750730163', 'keywordText': 'audio-technica usb condenser microphone', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,122055071364592,358635546029429,364944003090291,*,row_existed,,"{'adGroupId': '364944003090291', 'bid': 12.88, 'campaignId': '358635546029429', 'keywordId': '122055071364592', 'keywordText': 'rode podmic', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,141627410041637,283664746620936,320369080484539,*,row_existed,,"{'adGroupId': '320369080484539', 'bid': 15.99, 'campaignId': '283664746620936', 'keywordId': '141627410041637', 'keywordText': 'blue yeti mic', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,82537102438290,380540206888010,520121215353160,*,row_existed,,"{'adGroupId': '520121215353160', 'bid': 2.47, 'campaignId': '380540206888010', 'keywordId': '82537102438290', 'keywordText': 'podcast microphone', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,252229377874566,89478566906401,269413979883195,*,row_existed,,"{'adGroupId': '269413979883195', 'bid': 5.0, 'campaignId': '89478566906401', 'keywordId': '252229377874566', 'keywordText': 'nedis microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,205308625528999,380927613147576,507657955447790,*,row_existed,,"{'adGroupId': '507657955447790', 'bid': 2.05, 'campaignId': '380927613147576', 'keywordId': '205308625528999', 'keywordText': 'condenser microphone kit', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,253161149103809,290662743107506,536834941277820,*,row_existed,,"{'adGroupId': '536834941277820', 'bid': 3.75, 'campaignId': '290662743107506', 'keywordId': '253161149103809', 'keywordText': 'usb dynamic microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,192097678304802,471765281717703,327075411596770,*,row_existed,,"{'adGroupId': '327075411596770', 'campaignId': '471765281717703', 'keywordId': '192097678304802', 'keywordText': 'moukey basic wired mic', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,93776264442058,180519653562474,160163710208927,*,row_existed,,"{'adGroupId': '160163710208927', 'bid': 4.0, 'campaignId': '180519653562474', 'keywordId': '93776264442058', 'keywordText': 'meeting microphone', 'matchType': 'BROAD', 'state': 'PAUSED'}"
removed,254877805880455,458818977357910,308394812464031,*,row_existed,,"{'adGroupId': '308394812464031', 'bid': 5.54, 'campaignId': '458818977357910', 'keywordId': '254877805880455', 'keywordText': 'tonor condenser mic', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,50832756165017,291367644206344,336056727542698,*,row_existed,,"{'adGroupId': '336056727542698', 'campaignId': '291367644206344', 'keywordId': '50832756165017', 'keywordText': 'zucca rgb mick', 'matchType': 'BROAD', 'state': 'ENABLED'}"
removed,108399448258686,548933749914805,325894318450224,*,row_existed,,"{'adGroupId': '325894318450224', 'bid': 15.99, 'campaignId': '548933749914805', 'keywordId': '108399448258686', 'keywordText': 'stage monitor speaker', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,220516090219251,333349692649085,495126019141002,*,row_existed,,"{'adGroupId': '495126019141002', 'bid': 9.23, 'campaignId': '333349692649085', 'keywordId': '220516090219251', 'keywordText': 'supersonic drum set', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,211414580153941,73809434919832,393724947092437,*,row_existed,,"{'adGroupId': '393724947092437', 'bid': 5.0, 'campaignId': '73809434919832', 'keywordId': '211414580153941', 'keywordText': 'rode nt1', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,224478537501051,548933749914805,325894318450224,*,row_existed,,"{'adGroupId': '325894318450224', 'bid': 15.99, 'campaignId': '548933749914805', 'keywordId': '224478537501051', 'keywordText': 'steinberg ur22c', 'matchType': 'EXACT', 'state': 'PAUSED'}"
removed,263748425571579,542247153793925,501559676499788,*,row_existed,,"{'adGroupId': '501559676499788', 'bid': 7.65, 'campaignId': '542247153793925', 'keywordId': '263748425571579', 'keywordText': 'techblaze vlogging mic wireless', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,39206015409364,471765281717703,327075411596770,*,row_existed,,"{'adGroupId': '327075411596770', 'campaignId': '471765281717703', 'keywordId': '39206015409364', 'keywordText': 'rambot basic collar microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,170998533543030,321754808636667,309234335391544,*,row_existed,,"{'adGroupId': '309234335391544', 'bid': 8.15, 'campaignId': '321754808636667', 'keywordId': '170998533543030', 'keywordText': 'hair blow dryer brush', 'matchType': 'EXACT', 'state': 'ENABLED'}"
removed,232753246276099,538067451162268,490336976455447,*,row_existed,,"{'adGroupId': '490336976455447', 'bid': 7.21, 'campaignId': '538067451162268', 'keywordId': '232753246276099', 'keywordText': 'condenser microphone for recording studio', 'matchType': 'BROAD', 'state': 'ARCHIVED'}"
removed,128001114611408,338779249991076,376309993777357,*,row_existed,,"{'adGroupId': '376309993777357', 'campaignId': '338779249991076', 'keywordId': '128001114611408', 'keywordText': 'wireless condenser mic', 'matchType': 'PHRASE', 'state': 'PAUSED'}"
removed,78231754533557,146409039505917,288911666504710,*,row_existed,,"{'adGroupId': '288911666504710', 'bid': 12.43, 'campaignId': '146409039505917', 'keywordId': '78231754533557', 'keywordText': 'usb microphone', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,60240856434445,284616996120189,524610545583397,*,row_existed,,"{'adGroupId': '524610545583397', 'bid': 2.12, 'campaignId': '284616996120189', 'keywordId': '60240856434445', 'keywordText': 'mike for singing', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
removed,223941478313396,535670017416971,428778619997289,*,row_existed,,"{'adGroupId': '428778619997289', 'bid': 1.17, 'campaignId': '535670017416971', 'keywordId': '223941478313396', 'keywordText': 'facial massage machine', 'matchType': 'PHRASE', 'state': 'ENABLED'}"
